# mach l_inj l_dis alpha cost cost_sigma sigma sigma_err1 sigma_err2
0.610625 1.0 0.001 -3.6666666666666665 86.26607119041421 85.82552513581112 449.1578804424494 71.71835540770635 65.1976916292492
0.6203750000000001 1.0 0.001 -3.6666666666666665 88.78292366138508 88.35462170970833 456.3296951148162 72.72531361150764 65.86810897978168
0.630125 1.0 0.001 -3.6666666666666665 91.27601015746228 90.85065858363276 463.5015097871829 73.73414405029081 66.5422307821858
0.639875 1.0 0.001 -3.6666666666666665 93.74506216847222 93.31324495953338 470.6733244595494 74.74477091540766 67.21994558517959
0.6496250000000001 1.0 0.001 -3.6666666666666665 96.1886353649732 95.74210079399961 477.84513913191614 75.75712231200018 67.90114580466881
0.659375 1.0 0.001 -3.6666666666666665 98.60551478018573 98.1370446287595 485.01695380428276 76.77113001789657 68.58572758822957
0.669125 1.0 0.001 -3.6666666666666665 100.99468863931037 100.49798262552721 492.18876847664933 77.78672925946331 69.27359068313356
0.6788750000000001 1.0 0.001 -3.6666666666666665 103.35532515718322 102.82489868706293 499.3605831490161 78.80385850309717 69.96463830800086
0.688625 1.0 0.001 -3.6666666666666665 105.68675194834476 105.11784555797956 506.53239782138263 79.822459261151 70.65877702813704
0.698375 1.0 0.001 -3.6666666666666665 107.98843773950328 107.37693680935837 513.7042124937493 80.84247591118738 71.3559166345871
0.7081250000000001 1.0 0.001 -3.6666666666666665 110.25997611388206 109.60233962071841 520.876027166116 81.86385552754373 72.0559700269163
0.717875 1.0 0.001 -3.6666666666666665 112.50107105102116 111.7942682814335 528.0478418384827 82.88654772427813 72.75885309970965
0.727625 1.0 0.001 -3.6666666666666665 114.71152405505448 113.95297834138523 535.2196565108492 83.9105045086392 73.46448463276626
0.7373750000000001 1.0 0.001 -3.6666666666666665 116.89122268998173 116.07876134756782 542.391471183216 84.93568014427468 74.17278618495014
0.747125 1.0 0.001 -3.6666666666666665 119.04013036257632 118.1719401095985 549.5632858555825 85.96203102345562 74.88368199164796
0.756875 1.0 0.001 -3.6666666666666665 121.1582772127935 120.23286444270175 556.735100527949 86.98951554765321 75.5970988657749
0.7666250000000001 1.0 0.001 -3.6666666666666665 123.24575198827281 122.26190734178546 563.9069152003159 88.01809401585622 76.31296610226069
0.776375 1.0 0.001 -3.6666666666666665 125.3026947941217 124.25946154477757 571.0787298726825 89.04772852006754 77.03121538594198
0.786125 1.0 0.001 -3.6666666666666665 127.32929062190777 126.22593644748558 578.2505445450491 90.07838284746255 77.7517807027822
0.7958750000000001 1.0 0.001 -3.6666666666666665 129.32576357293055 128.16175533592443 585.4223592174158 91.1100223887321 78.47459825433475
0.805625 1.0 0.001 -3.6666666666666665 131.29237170060821 130.06735290537958 592.5941738897825 92.14261405217101 79.19960637536337
0.815375 1.0 0.001 -3.6666666666666665 133.22940240537764 131.94317303845946 599.765988562149 93.17612618310687 79.9267454545305
0.8251250000000001 1.0 0.001 -3.6666666666666665 135.13716832303064 133.78966681708388 606.9378032345157 94.2105284882959 80.65595785806329
0.834875 1.0 0.001 -3.6666666666666665 137.01600365402473 135.60729074577927 614.1096179068825 95.24579196493997 81.38718785630576
0.844625 1.0 0.001 -3.6666666666666665 138.86626088714036 137.39650516584015 621.281432579249 96.2818888340069 82.12038155306561
0.8543750000000001 1.0 0.001 -3.6666666666666665 140.68830787599296 139.15777284188366 628.4532472516157 97.31879247755984 82.85548681766413
0.864125 1.0 0.001 -3.6666666666666665 142.48252523145004 140.891557704102 635.6250619239823 98.35647737982225 83.59245321959811
0.873875 1.0 0.001 -3.6666666666666665 144.2493039970158 142.5983237311203 642.796876596349 99.39491907172852 84.33123196572453
0.8836250000000001 1.0 0.001 -3.6666666666666665 145.98904357779847 144.27853395981265 649.9686912687157 100.43409407872551 85.0717758398785
0.893375 1.0 0.001 -3.6666666666666665 147.7021498968203 145.93264960973332 657.1405059410822 101.47397987161015 85.81403914483796
0.903125 1.0 0.001 -3.6666666666666665 149.38903375522403 147.56112931099904 664.3123206134488 102.51455482020322 86.55797764654965
0.9128750000000001 1.0 0.001 -3.6666666666666665 151.05010937540607 149.16442842552033 671.4841352858157 103.55579814967294 87.30354852053237
0.922625 1.0 0.001 -3.6666666666666665 152.68579310830953 150.74299845244127 678.6559499581823 104.59768989933761 88.05071030037669
0.932375 1.0 0.001 -3.6666666666666665 154.2965022880721 152.2972865095159 685.8277646305487 105.64021088378715 88.79942282826126
0.9421250000000001 1.0 0.001 -3.6666666666666665 155.8827285899959 153.82773488293196 692.9995793029155 106.68334265617527 89.54964720740864
0.951875 1.0 0.001 -3.6666666666666665 157.44577676827964 155.3347806388025 700.1713939752821 107.72706747354457 90.30134575640567
0.961625 1.0 0.001 -3.6666666666666665 158.98623431298603 156.81885529018976 707.3432086476487 108.77136826405737 91.054481965316
0.9713750000000001 1.0 0.001 -3.6666666666666665 160.50441091569226 158.28038451410106 714.5150233200155 109.81622859601218 91.80902045351398
0.981125 1.0 0.001 -3.6666666666666665 162.00062163588692 159.719787913426 721.686837992382 110.86163264853559 92.56492692917217
0.990875 1.0 0.001 -3.6666666666666665 163.47518566037678 161.13747881925696 728.8586526647485 111.90756518384688 93.322168150337
1.000625 1.0 0.001 -3.6666666666666665 164.9284251968546 162.5338641294653 736.0304673371155 112.95401152099862 94.08071188752841
1.010375 1.0 0.001 -3.6666666666666665 166.3606644881665 163.9093441797953 743.202282009482 114.00095751100368 94.84052688780274
1.020125 1.0 0.001 -3.6666666666666665 167.77222893520107 165.2643126440925 750.3740966818486 115.0483895132665 95.60158284022023
1.029875 1.0 0.001 -3.6666666666666665 169.16344431754965 166.59915646059812 757.5459113542154 116.09629437323898 96.36385034265965
1.039625 1.0 0.001 -3.6666666666666665 170.53463610219308 167.91425578153667 764.717726026582 117.14465940122952 97.12730086992572
1.049375 1.0 0.001 -3.6666666666666665 171.88612883144978 169.20998394348237 771.8895406989485 118.1934723522971 97.89190674309697
1.059125 1.0 0.001 -3.6666666666666665 173.21824558230082 170.48670745622982 779.0613553713154 119.24272140716693 98.65764110006316
1.068875 1.0 0.001 -3.6666666666666665 174.5313074899934 171.74478600810832 786.2331700436818 120.29239515410795 99.42447786720379
1.0786250000000002 1.0 0.001 -3.6666666666666665 175.825633329533 172.984572485879 793.4049847160487 121.34248257171826 100.19239173216144
1.088375 1.0 0.001 -3.6666666666666665 177.1015391493014 174.20641300752604 800.5767993884151 122.3929730125642 100.96135811766413
1.098125 1.0 0.001 -3.6666666666666665 178.35933795161014 175.41064696641925 807.7486140607818 123.44385618762742 101.7313531563555
1.107875 1.0 0.001 -3.6666666666666665 179.5993394155039 176.59760708546764 814.9204287331482 124.49512215151181 102.50235366658937
1.117625 1.0 0.001 -3.6666666666666665 180.82184965759075 177.76761948002016 822.0922434055152 125.54676128836982 103.27433712915119
1.127375 1.0 0.001 -3.6666666666666665 182.0271710270814 178.92100372838502 829.2640580778817 126.59876429850652 104.04728166486683
1.1371250000000002 1.0 0.001 -3.6666666666666665 183.21560193159644 180.0580729489543 836.4358727502484 127.65112218562575 104.82116601306363
1.146875 1.0 0.001 -3.6666666666666665 184.38743669062777 181.17913388301386 843.607687422615 128.70382624468138 105.59596951084787
1.156625 1.0 0.001 -3.6666666666666665 185.54296541384548 182.2844869824139 850.7795020949816 129.7568680503023 106.37167207316585
1.166375 1.0 0.001 -3.6666666666666665 186.68247390170774 183.37442650135233 857.9513167673482 130.81023944575912 107.14825417361641
1.176125 1.0 0.001 -3.6666666666666665 187.80624356607802 184.44924059160115 865.1231314397149 131.86393253244404 107.92569682598412
1.185875 1.0 0.001 -3.6666666666666665 188.9145513687735 185.5092114005717 872.2949461120816 132.9179396598364 108.70398156646391
1.1956250000000002 1.0 0.001 -3.6666666666666665 190.00766977616584 186.55461517167564 879.4667607844484 133.97225341592835 109.48309043654902
1.205375 1.0 0.001 -3.6666666666666665 191.08586672813632 187.58572234649392 886.6385754568149 135.02686661808593 110.26300596655507
1.215125 1.0 0.001 -3.6666666666666665 192.14940561984994 188.60279766831843 893.8103901291815 136.0817723043239 111.04371115975505
1.224875 1.0 0.001 -3.6666666666666665 193.19854529495643 189.6061002866723 900.9822048015482 137.13696372497162 111.82518947709953
1.234625 1.0 0.001 -3.6666666666666665 194.23354004896464 190.59588386246253 908.1540194739149 138.1924343347108 112.60742482249948
1.244375 1.0 0.001 -3.6666666666666665 195.25463964164905 191.57239667344908 915.3258341462815 139.24817778496558 113.39040152864828
1.2541250000000002 1.0 0.001 -3.6666666666666665 196.26208931746368 192.53588171975593 922.4976488186483 140.30418791662723 114.17410434336172
1.263875 1.0 0.001 -3.6666666666666665 197.25612983302972 193.48657682917388 929.6694634910148 141.36045875309668 114.95851841641476
1.273625 1.0 0.001 -3.6666666666666665 198.23699749085839 194.42471476203843 936.8412781633815 142.41698449362877 115.74362928685555
1.283375 1.0 0.001 -3.6666666666666665 199.2049241785462 195.3505233154874 944.0130928357479 143.4737595069631 116.52942287077745
1.293125 1.0 0.001 -3.6666666666666665 200.16013741275702 196.26422542692922 951.1849075081146 144.53077832522774 117.31588544953092
1.302875 1.0 0.001 -3.6666666666666665 201.10286038736862 197.1660392765709 958.3567221804815 145.58803563810181 118.1030036583575
1.3126250000000002 1.0 0.001 -3.6666666666666665 202.0333120252222 198.0561783888748 965.528536852848 146.64552628722473 118.89076447542969
1.322375 1.0 0.001 -3.6666666666666665 202.95170703297055 198.93485173283227 972.7003515252146 147.7032452608401 119.67915521128037
1.332125 1.0 0.001 -3.6666666666666665 203.8582559585652 199.80226382095324 979.8721661975812 148.76118768866257 120.46816349860633
1.341875 1.0 0.001 -3.6666666666666665 204.75316525097207 200.6586148068892 987.0439808699479 149.81934883695743 121.25777728243125
1.351625 1.0 0.001 -3.6666666666666665 205.63663732174314 201.50410058161668 994.2157955423146 150.8777241038227 122.04798481061461
1.361375 1.0 0.001 -3.6666666666666665 206.5088706081106 202.33891286812184 1001.3876102146812 151.9363090146637 122.83877462469202
1.3711250000000001 1.0 0.001 -3.6666666666666665 207.37005963730212 203.16323931453508 1008.5594248870478 152.99509921785193 123.63013555103505
1.380875 1.0 0.001 -3.6666666666666665 208.22039509180644 203.97726358567508 1015.7312395594146 154.05409048055876 124.42205669231754
1.390625 1.0 0.001 -3.6666666666666665 209.06006387534686 204.78116545296922 1022.9030542317811 155.1132786847562 125.21452741927673
1.400375 1.0 0.001 -3.6666666666666665 209.8892491793455 205.5751208827261 1030.0748689041477 156.1726598233774 126.00753736275814
1.410125 1.0 0.001 -3.6666666666666665 210.70813054968215 206.3593021227402 1037.2466835765144 157.23222999662858 126.80107640603265
1.419875 1.0 0.001 -3.6666666666666665 211.5168839535747 207.13387778721733 1044.418498248881 158.2919854084467 127.595134677376
1.4296250000000001 1.0 0.001 -3.6666666666666665 212.3156818464251 207.8990129400129 1051.590312921248 159.35192236309533 128.38970254290052
1.439375 1.0 0.001 -3.6666666666666665 213.1046932384927 208.65486917618097 1058.7621275936147 160.4120372618927 129.18477059962905
1.449125 1.0 0.001 -3.6666666666666665 213.88408376127228 209.4016047018355 1065.933942265981 161.4723266000665 129.98032966880268
1.458875 1.0 0.001 -3.6666666666666665 214.65401573346708 210.13937441232974 1073.1057569383477 162.53278696372965 130.77637078941302
1.468625 1.0 0.001 -3.6666666666666665 215.4146482264623 210.86832996876274 1080.2775716107144 163.59341502697026 131.57288521195014
1.478375 1.0 0.001 -3.6666666666666665 216.1661371292123 211.58861987282378 1087.449386283081 164.65420754905352 132.36986439235906
1.4881250000000001 1.0 0.001 -3.6666666666666665 216.90863521246976 212.3003895399915 1094.6212009554476 165.71516137172816 133.16729998619633
1.497875 1.0 0.001 -3.6666666666666665 217.64229219228986 213.00378137110135 1101.7930156278144 166.77627341663396 133.9651838429793
1.507625 1.0 0.001 -3.6666666666666665 218.36725479275518 213.6989348223029 1108.964830300181 167.83754068280618 134.7635080007211
1.517375 1.0 0.001 -3.6666666666666665 219.08366680787242 214.3859864734261 1116.1366449725474 168.89896024427222 135.56226468064466
1.527125 1.0 0.001 -3.6666666666666665 219.79166916259925 215.06507009477832 1123.3084596449141 169.9605292477366 136.3614462820685
1.536875 1.0 0.001 -3.6666666666666665 220.49139997296675 215.7363167123958 1130.4802743172809 171.0222449103509 137.16104537745875
1.5466250000000001 1.0 0.001 -3.6666666666666665 221.18299460526865 216.39985467177377 1137.6520889896476 172.08410451756492 137.96105470764095
1.556375 1.0 0.001 -3.6666666666666665 221.86658573429264 217.05580970010033 1144.8239036620143 173.14610542105532 138.7614671771658
1.566125 1.0 0.001 -3.6666666666666665 222.5423034005746 217.70430496701934 1151.9957183343809 174.2082450367291 139.56227584982332
1.575875 1.0 0.001 -3.6666666666666665 223.2102750666618 218.34546114395064 1159.1675330067474 175.27052084279813 140.36347394430018
1.585625 1.0 0.001 -3.6666666666666665 223.87062567237132 218.97939646199185 1166.3393476791139 176.33293037792248 141.16505482997502
1.595375 1.0 0.001 -3.6666666666666665 224.52347768903823 219.60622676843147 1173.5111623514806 177.39547123941927 141.96701202284643
1.6051250000000001 1.0 0.001 -3.6666666666666665 225.16895117274692 220.22606558189926 1180.6829770238476 178.4581410815345 142.76933918158957
1.614875 1.0 0.001 -3.6666666666666665 225.80716381654508 220.8390241461831 1187.8547916962139 179.52093761377503 143.57203010373587
1.624625 1.0 0.001 -3.6666666666666665 226.43823100163846 221.445211482738 1195.0266063685806 180.58385859929956 144.37507872197293
1.634375 1.0 0.001 -3.6666666666666665 227.0622658475707 222.0447344419169 1202.1984210409473 181.64690185336377 145.1784791005584
1.644125 1.0 0.001 -3.6666666666666665 227.67937926139203 222.6376977529502 1209.370235713314 182.71006524182016 145.98222543184573
1.653875 1.0 0.001 -3.6666666666666665 228.28967998582272 223.22420407270144 1216.5420503856806 183.7733466796684 146.7863120329165
1.6636250000000001 1.0 0.001 -3.6666666666666665 228.89327464641912 223.8043540332265 1223.7138650580473 184.83674412965587 147.59073334231653
1.673375 1.0 0.001 -3.6666666666666665 229.49026779775136 224.37824628816398 1230.8856797304138 185.9002556009243 148.39548391689144
1.683125 1.0 0.001 -3.6666666666666665 230.0807619686029 224.94597755798313 1238.0574944027805 186.96387914770318 149.20055842871886
1.692875 1.0 0.001 -3.6666666666666665 230.66485770620267 225.50764267411589 1245.229309075147 188.02761286804596 150.0059516621333
1.702625 1.0 0.001 -3.6666666666666665 231.24265361950256 226.06333462199953 1252.4011237475138 189.091454902609 150.81165851084108
1.712375 1.0 0.001 -3.6666666666666665 231.81424642151248 226.6131445830557 1259.5729384198803 190.15540343347044 151.61767397512196
1.7221250000000001 1.0 0.001 -3.6666666666666665 232.37973097070713 227.15716197563142 1266.744753092247 191.2194566829883 152.42399315911445
1.731875 1.0 0.001 -3.6666666666666665 232.9392003115179 227.6954744949267 1273.9165677646138 192.2836129126958 153.230611268182
1.741625 1.0 0.001 -3.6666666666666665 233.4927457139248 228.22816815193417 1281.0883824369803 193.3478704222326 154.03752360635764
1.751375 1.0 0.001 -3.6666666666666665 234.04045671216352 228.75532731141442 1288.260197109347 194.41222754831114 154.84472557386397
1.761125 1.0 0.001 -3.6666666666666665 234.5824211425624 229.27703472893097 1295.4320117817138 195.47668266371574 155.65221266470593
1.770875 1.0 0.001 -3.6666666666666665 235.11872518052505 229.7933715869684 1302.6038264540803 196.54123417633403 156.45998046433468
1.7806250000000001 1.0 0.001 -3.6666666666666665 235.6494533766745 230.30441753015634 1309.7756411264468 197.6058805282195 157.2680246473793
1.790375 1.0 0.001 -3.6666666666666665 236.17468869217421 230.81025069962197 1316.9474557988137 198.67062019468358 158.07634097544445
1.800125 1.0 0.001 -3.6666666666666665 236.6945125332422 231.31094776649263 1324.1192704711802 199.73545168341624 158.88492529497188
1.809875 1.0 0.001 -3.6666666666666665 237.20900478487414 231.80658396457068 1331.2910851435468 200.80037353363468 159.69377353516373
1.819625 1.0 0.001 -3.6666666666666665 237.71824384379093 232.29723312220068 1338.4628998159137 201.86538431525847 160.50288170596534
1.829375 1.0 0.001 -3.6666666666666665 238.22230665062725 232.78296769335046 1345.6347144882802 202.93048262810987 161.3122458961054
1.8391250000000001 1.0 0.001 -3.6666666666666665 238.72126872137704 233.2638587879261 1352.8065291606472 203.99566710113987 162.12186227119287
1.848875 1.0 0.001 -3.6666666666666665 239.2152041781104 233.73997620133926 1359.9783438330135 205.0609363916769 162.93172707186653
1.858625 1.0 0.001 -3.6666666666666665 239.7041857789792 234.21138844334806 1367.1501585053804 206.12628918469989 163.74183661199834
1.868375 1.0 0.001 -3.6666666666666665 240.18828494752492 234.67816276618794 1374.3219731777465 207.19172419213194 164.5521872769458
1.878125 1.0 0.001 -3.6666666666666665 240.6675718013066 235.14036519201332 1381.4937878501134 208.25724015215727 165.36277552185473
1.887875 1.0 0.001 -3.6666666666666665 241.14211517986112 235.59806053966554 1388.6656025224802 209.32283582855692 166.173597870008
1.8976250000000001 1.0 0.001 -3.6666666666666665 241.61198267201306 236.05131245078618 1395.8374171948467 210.3885100100657 166.98465091122142
1.907375 1.0 0.001 -3.6666666666666665 242.07724064254762 236.50018341529213 1403.0092318672132 211.45426150974788 167.7959313002833
1.917125 1.0 0.001 -3.6666666666666665 242.5379542582615 236.94473479622857 1410.18104653958 212.52008916439183 168.60743575543717
1.926875 1.0 0.001 -3.6666666666666665 242.99418751340602 237.38502685401713 1417.3528612119467 213.58599183392178 169.41916105690615
1.936625 1.0 0.001 -3.6666666666666665 243.4460032545366 237.82111877011363 1424.5246758843132 214.65196840082783 170.23110404545784
1.9463750000000002 1.0 0.001 -3.6666666666666665 243.89346320478256 238.25306867009218 1431.69649055668 215.7180177696122 171.04326162100813
1.9561250000000001 1.0 0.001 -3.6666666666666665 244.3366279875499 238.680933646169 1438.8683052290469 216.78413886625174 171.85563074126298
1.965875 1.0 0.001 -3.6666666666666665 244.77555714967156 239.10476977918177 1446.0401199014132 217.85033063767588 172.66820842039672
1.975625 1.0 0.001 -3.6666666666666665 245.2103091840184 239.52463216003872 1453.21193457378 218.9165920512604 173.48099172776642
1.9853750000000001 1.0 0.001 -3.6666666666666665 245.64094155158176 239.94057491065004 1460.3837492461466 219.9829220943346 174.29397778665998
1.995125 1.0 0.001 -3.6666666666666665 246.067510703043 240.3526512043567 1467.5555639185134 221.04931977370353 175.1071637730782
